f,N=4,N=5,N=6,N=7,N=8,N=9,N=10,N=11,N=12,N=13,N=14,N=15,N=16
144239997.4,(413.02696215039026-776.203125798118j),(258.6585895589658-739.3335890462281j),(224.92578163965743-783.1695772271696j),(148.7592809227877-695.3441302952316j),(126.08863332333907-690.4997426529242j),(80.94955418769487-561.651913618243j),(83.24748325497234-609.2591320556869j),(60.26968614626786-505.088478104542j),(49.254307567157845-440.1654488695348j),(44.24747046493629-404.0835470803769j),(37.91152135725733-335.43090986209904j),(39.09830294246154-347.2376767310677j),(36.87759364997381-306.74149707562935j)
145340528.8,(405.20669265398-771.392171342233j),(253.46815864095757-732.7881358204003j),(220.43931817555006-775.7146596303703j),(145.8034780913769-687.9673585681243j),(123.62900984997249-682.8365312155274j),(79.41726592597506-554.6029302161644j),(81.70942820248875-601.5879682948496j),(59.221591184556495-497.82941889915617j),(48.466397291005386-432.99669530465115j),(43.603157702044015-396.78260143282307j),(37.456924095273685-328.109729714392j),(38.65748161463199-339.4944851729199j),(36.55227889580574-298.76896325717985j)
146449457,(397.48789243315724-766.5146515507629j),(248.3639616857184-726.2423419943893j),(216.03012987586868-768.277868805852j),(142.90016291048588-680.619592883336j),(121.21315939628464-675.2052849348337j),(77.91291322487734-547.5794082318582j),(80.1992502057712-593.9443016937414j),(58.19367414831906-490.58810471001476j),(47.69524235534533-425.8368045349301j),(42.974313618060705-389.48297747792515j),(37.017234120449515-320.77563057499555j),(38.232123823268594-331.735489007768j),(36.24441648824434-290.76642070644897j)
147566846.3,(389.87065156131615-761.5729784696397j),(243.3449765817869-719.6971567968762j),(211.69711827399055-760.8596253363086j),(140.04851613913968-673.3006822991936j),(118.84039679502104-667.6056492913779j),(76.43609368173523-540.5807861117036j),(78.71655659604554-586.3274874734026j),(57.185714717822094-483.3637177549675j),(46.940737650944875-418.68474709365626j),(42.36092449614356-382.183402083534j),(36.59264034501986-313.4268107736777j),(37.82248345674886-323.9586773161603j),(35.954722672215496-282.73098665449857j)
148692761,(382.3550028226428-756.5695309703934j),(238.41018134110305-713.1534951889124j),(207.4391957939911-753.460324576942j),(137.2477317425001-666.0104637391248j),(116.51004931050323-660.0372609243113j),(74.98641407664805-533.6064939800485j),(77.26096405310444-578.7368718900734j),(56.19750105053909-476.1554250432908j),(46.20278800665342-411.53946793079535j),(41.76299022949246-374.8825627376128j),(36.183364653719764-306.06138632452337j),(37.42885718046879-316.16193992296j),(35.68405777002061-274.6595638302871j)
149827266.4,(374.9409236403261-751.5066536780525j),(233.5585547584846-706.6122384778188j),(203.25528593491248-746.0803372359496j),(134.4970167825461-658.7487622166159j),(114.22145650133766-652.4997476837981j),(73.56349031203665-526.6559533795077j),(75.83209855506048-571.1717919084981j),(55.228829882098594-468.96237761515823j),(45.48130856015831-404.39988493037663j),(41.18052523261919-367.57910488930315j),(35.78966673932223-298.6773827788782j),(37.05159163645122-308.34305660410246j),(35.43346551317237-266.5488061968505j)
150970427.8,(367.6283379991793-746.3866559864393j),(228.7890770401549-700.0742349300971j),(199.14432343863-738.720009941836j),(131.79559130748805-651.5153910467659j),(111.97397008550044-644.9927286704913j),(72.16694735833494-519.7285769927557j),(74.42959533514967-563.6315748543369j),(54.27950664342271-461.7837097340897j),(44.77622517497224-397.2648873157123j),(40.61355948916397-360.27162903195546j),(35.41185009110191-291.2727257963993j),(36.6910925181977-300.4996844329591j),(35.20422676473564-258.39507695282805j)
152122311.5,(360.4171183593219-741.2118111583609j),(224.10073040213086-693.5403003823503j),(195.10525444192413-731.3796657971436j),(129.14268824015772-644.310152044384j),(109.76695380791652-637.5158142617918j),(70.79641920609265-512.8237683448929j),(73.05309884591048-556.1155380445516j),(53.34934559551759-454.6185380289038j),(44.08747491014762-390.1333339305911j),(40.06213976283685-352.9586874910526j),(35.050269486043156-283.8452301546441j),(36.34783613354553-292.629342834328j),(34.99793400440464-250.19439691375118j)
153282983.8,(353.3070875578591-735.9843555081962j),(219.49249963941168-687.0112188494284j),(191.13703661358747-724.0596049186568j),(126.5375532656675-637.1328357086738j),(107.59978331070994-630.068606124742j),(69.45154882479756-505.94092148540267j),(71.7022627311082-548.6229883945749j),(52.438169983543254-447.46596058113687j),(43.415006550398644-383.0040513824237j),(39.52633100465594-345.638780872761j),(34.705340459383514-276.3925868437248j),(36.02238430594137-284.729395797678j),(34.81659625092382-241.94238112992326j)
154452511.9,(346.2980206955858-730.7064876642319j),(214.96337266676784-680.4877431288929j),(187.23863927717017-716.7601049637638j),(123.97944471856901-629.9832213944376j),(105.47184600632244-622.6506972154466j),(68.1319881287699-499.07942064872117j),(70.3767498058462-541.1532220011106j),(51.54581221199331-440.32505595334794j),(42.75878120588792-375.87583203152167j),(39.00621799819156-338.31035411982384j),(34.37755141113262-268.9123477983949j),(35.71540380842279-276.7970305508914j),(34.66278936028324-233.63416162256718j)
155630963.4,(339.3896470060704-725.3803679081167j),(210.51234103200454-673.9705954010128j),(183.40904352011205-709.4814216429655j),(121.46763346977923-622.8610774697783j),(103.38254095362562-615.2616717646591j),(66.83739795049792-492.23863989226544j),(69.07623204527255-533.7055236990201j),(50.67211404315789-433.19488215361173j),(42.11877299279285-368.7474318078447j),(38.50190729572983-330.97179211097335j),(34.06747926374123-261.40190769836977j),(35.42769202910258-268.8292318065238j),(34.53987517226202-225.26429495167724j)
156818406.3,(332.5816517045429-720.0081175887022j),(206.13840040257497-667.4604678235983j),(179.6472422899015-702.2237892183882j),(119.00140281350704-615.7661614602289j),(101.33127873721634-607.9011052493331j),(65.56744802183088-485.41794271073485j),(67.8003905824345-526.2791665910152j),(49.81692682127117-426.0744755304672j),(41.494969808168534-361.6175678337169j),(38.01352951285586-323.6214147257522j),(33.77580996219104-253.85848211267148j),(35.16021131696208-260.82275045532333j),(34.45232704455732-216.82665619125635j)
158014909.2,(325.8736778142811-714.5918186075291j),(201.84055102636927-660.9580231209154j),(175.95224047787056-694.9874209881183j),(116.5800483544173-608.6982201792124j),(99.31748135009616-600.5685643499132j),(64.32181696347773-478.6166816253476j),(66.54891571579216-518.8734115483655j),(48.980111725169564-418.9628495921876j),(40.8873742155734-354.4849158270683j),(37.541242068454864-316.25747128000774j),(33.50336566221428-246.27908106838072j),(34.91413558853621-252.77406529838584j),(34.406222848270275-208.3143286315956j)
159220541.2,(319.26532796837364-709.1335129732204j),(197.61779816754787-654.4638951660712j),(172.32305499132718-687.7725097564144j),(114.20287789528892-601.6569898448003j),(97.34058207987935-593.2636068929511j),(63.10019228331339-471.8341977466033j),(65.32150692702898-511.48750668098126j),(48.16154005273229-411.8589937435007j),(40.296004461737624-347.34810725556986j),(37.0852324830383-308.87813421524936j),(33.25114128128835-238.66047688380914j),(34.69091450983772-244.67933609205846j),(34.41000631136968-199.7195178325396j)
160435372.1,(312.7561661848664-703.6352024219731j),(193.46915251823893-647.9786895562161j),(168.75871481455738-680.5792282895532j),(111.86921132537569-594.6421961825808j),(95.40002539873986-585.9857817787429j),(61.902270384030416-465.06982030896427j),(64.11787290981923-504.1206867748471j),(47.36109354087816-404.76187193177026j),(39.720895649309796-340.20572620617565j),(36.64572238332507-301.4814918977732j),(33.02035434491787-230.99916482404967j),(34.49236326707965-236.5343458849409j),(34.47568512028322-191.03356536306j)
161659471.9,(306.3457196135341-698.0988481013953j),(189.39363058694676-641.5029841800113j),(165.25826105935042-673.4077297573492j),(109.57838050972786-587.653554514586j),(93.49526685729134-578.7346288936221j),(60.72775658076002-458.32286617583105j),(62.93773161032027-496.77217269480434j),(46.57866472556819-397.6704211938762j),(39.16210109692804-333.05630592817954j),(36.222972408644374-294.0655403485631j),(32.81251399943093-223.29131483815965j),(34.32079021204867-228.3344305000415j),(34.620746854495884-182.2472499133273j)
162892911.5,(300.0334802526454-692.5263703148922j),(185.3902550644529-635.0373297767487j),(161.8207470055746-666.2581481601792j),(107.32972917967476-580.6907698340364j),(91.62577298260749-571.5096790064727j),(59.576365129319925-451.5926393129005j),(61.78081028022332-489.44117075033j),(45.81415734700874-390.58355009355216j),(38.61969392579877-325.89832499936153j),(35.81728828016401-286.628173680152j),(32.62951809962722-215.53271239942765j),(34.17918154578367-220.0743934191227j),(34.871250288224324-173.35183503179454j)
164135762,(293.8189066343001-686.9196483238609j),(181.45805516810262-628.5822504867416j),(158.4452381324121-659.1305987415267j),(105.1226128247244-573.7535368657998j),(89.79102118057921-564.3104536489598j),(58.44781926583654-444.8784302278866j),(60.64684554329756-482.12687202181513j),(45.06748680623091-383.5001370377859j),(38.093768922353945-318.7302030546352j),(35.42902838482252-279.16717295945364j),(32.47379211766548-207.71868649170588j),(34.071473464099185-211.7484061150682j),(35.266771964810175-164.34198335455582j)
165388095.3,(287.70142547702045-681.2805202049412j),(177.59606696516482-622.1382443923284j),(155.1308121407526-652.0251783858909j),(102.95639858609815-566.8415401123378j),(87.990499642855-557.1364649790298j),(57.34185125857594-438.1795153744065j),(59.53558347648472-474.828451644601j),(44.33858068034176-376.419028458928j),(37.584444740175115-311.55029600379703j),(35.05861335335722-271.68019314192213j),(32.3484914583117-199.84402354521617j),(34.002960914919136-203.34989903673483j),(35.867918787331796-155.22325491523057j)
166649983.8,(281.6804333044445-675.6107827595745j),(173.80333367615344-615.7057840491899j),(151.8765589673259-644.9419660020878j),(100.83046515212571-559.9544538848911j),(86.22370725859119-549.9872156271001j),(56.25820247291392-431.49515651761874j),(58.44677970671657-467.54506804771455j),(43.62737930519314-369.33903684732695j),(37.091866522354536-304.3568906487395j),(34.7065382928012-264.16474762766035j),(32.2578016773635-191.90286874416117j),(33.980923668979564-194.8714616179289j),(36.765737951463095-146.03058848596817j)
167921500.3,(275.7552980291981-669.9121914732673j),(170.0789059588376-609.2853170074841j),(148.6815807910249-637.8810228917534j),(98.74420265574764-553.0919423196956j),(84.49015353126339-542.8621985243318j),(55.196623450464394-424.82460005886867j),(57.38019952478253-460.2758621439616j),(42.93383643596219-362.25893861682454j),(36.616209049518496-297.14819859052966j),(34.37338859380762-256.61818986863994j),(32.20739268739443-183.88862321206753j),(34.01560392812421-186.3048017879597j),(38.084616888452146-136.87116403027466j)
169202718.3,(269.9253605009868-664.1864605218004j),(166.42184217368748-602.8772663223602j),(145.54499203199833-630.8423931031195j),(96.69701257434315-546.2536593788953j),(82.78935850080904-535.7608967123329j),(54.15687400355159-418.1670763164959j),(56.335618017759884-453.01995646773923j),(42.25791999834732-355.17747178261567j),(36.15768055104077-289.9223492909189j),(34.05986061134791-249.03769130094267j),(32.205119529236235-175.7938632250177j),(34.12175987703928-177.6408926932382j),(39.940649963618256-128.00864126049427j)
170493711.8,(264.1899360182729-658.4352628218737j),(162.8312086315703-596.4820310535881j),(142.46591934393695-623.8261037698735j),(94.68830763214379-539.4392488358951j),(81.12085267138862-528.6827831335895j),(53.138723326327536-411.5217987595342j),(55.31282022168591-445.77645425637013j),(41.59961294582704-348.09333342749426j),(35.7165273609119-282.6773821204856j),(33.766789074938636-241.4202146808186j),(32.26212414768114-167.61035025893722j),(34.32116578936403-168.87062042832244j),(42.24738047299374-119.94898551452324j)
171794555.4,(258.5483158028889-652.6602301235689j),(159.30607982436666-590.0999867538329j),(139.44350160007167-616.8321654351001j),(92.71751170544944-532.6483442447277j),(79.48417694506111-521.6273204018139j),(52.14195012400395-404.887963190656j),(54.3116012964338-438.5444384705512j),(40.95891424191642-341.00517692832045j),(35.293039659944625-275.41123718388394j),(33.49518391827765-233.7624816631789j),(32.39459579883557-159.32930316580024j),(34.646637743906496-159.98669812528914j),(44.30225129863649-113.21719605096669j)
173105324.2,(252.99976843714433-646.8629531421595j),(155.84553863927144-583.7314859453052j),(136.47688987331702-609.8605723601618j),(90.78405973093328-525.8805688931503j),(77.87888256171144-514.5939605513886j),(51.16634276190311-398.26474687453003j),(53.331766724979644-431.32297074873816j),(40.335839990765066-333.9116089094033j),(34.88755862948702-268.12174465966655j),(33.246280483505856-226.06093318064606j),(32.62660945100724-150.94235122632284j),(35.148330945090706-150.9887090020574j),(44.8500278883061-107.42851546851833j)
174426094.1,(247.54354126302047-641.0449817267653j),(152.44867655748078-577.3768585844546j),(133.56524741105815-602.9113028185316j),(88.88739761725944-519.1355357389544j),(76.30453104558237-507.5821447649972j),(50.21169943621433-391.6513076070694j),(52.37313253961312-424.1110902899061j),(39.73042474511229-326.8111858833563j),(34.500485458693-260.80661232363605j),(33.02160900575688-218.31168088553287j),(32.99466635197713-142.4441881417013j),(35.90254251886708-141.89574095475564j),(43.56090256102448-101.04567449516935j)
175756941.2,(242.17886174323786-635.2078250635003j),(149.1145938379566-571.0364125143963j),(130.70774960495908-595.9843193743311j),(87.02698216030018-512.4128473290693j),(74.7606941587866-500.59130307840394j),(49.27782836864637-385.04678272068674j),(51.43552557800888-416.9078126583307j),(39.14272302788247-319.70241053211464j),(34.13229281296356-253.46341083673354j),(32.8230923394974-210.51044768583063j),(33.55459600358181-133.83940027449285j),(37.01925615018416-132.7765931959777j),(41.53465161244557-93.13945341195648j)
177097942.5,(236.904938784016-629.3529519107494j),(145.84239968696448-564.710433904808j),(127.90358395629164-589.079569145629j),(85.2022809622298-505.7120957009629j),(73.24695386221065-493.6208540613057j),(48.364548027486705-378.45028802013394j),(50.518783772524344-409.7121285032191j),(38.5728111131975-312.583727571543j),(33.7835396085262-246.0895562659613j),(32.65318575661285-202.65249544196007j),(34.390248593768085-125.15929248838508j),(38.62718401539297-123.81474581917607j),(39.75917408349015-84.00057517681007j)
178449175.5,(231.72096401945967-623.481790864286j),(142.6312124140423-558.3991876789937j),(125.15195003716605-582.1969840522747j),(83.41277235476988-499.03286226572175j),(71.76290228426562-486.6702044730748j),(47.47168737794289-371.86091664270475j),(49.622756476682476-402.5230021853338j),(38.0207891249375-305.45351913095556j),(33.4548902825412-238.6822891624391j),(32.515080534783664-194.7325386810898j),(35.61645578163627-116.5009376515621j),(40.761958296121534-115.40726472702454j),(38.51313213672917-74.18486281494063j)
