f,N=4,N=5,N=6,N=7,N=8,N=9,N=10,N=11,N=12,N=13,N=14,N=15,N=16
86023214.29913802,(1567.3892127386298-374.541379819336j),(1702.3139768358144-966.250998176831j),(1462.9361044191883-1468.186287245539j),(1078.0802429414475-1685.9397832031823j),(747.6368263817212-1693.9841260702265j),(514.9123616515712-1610.344067095055j),(359.9495675228015-1500.1135477604216j),(257.04228892889694-1389.600189882323j),(187.58419881357878-1287.6047265390619j),(139.66912692062243-1196.1444761041967j),(105.87078452708086-1114.8366433820356j),(81.52653045132794-1042.5751472010195j),(63.655831863385885-978.1460773221625j)
86679559.60866481,(1565.666190347691-382.291276481147j),(1692.5205172802246-974.5262743652745j),(1447.1362196955774-1469.8891598975233j),(1062.7101980964408-1680.2566161438958j),(735.6168312571359-1684.2358453244797j),(506.1863033242204-1599.1740518024862j),(353.6981481237417-1488.8190669509818j),(252.51919470667286-1378.7017444502446j),(184.25397320919757-1277.272021500795j),(137.17030500066608-1186.4025593293588j),(103.96145515035008-1105.6552016389908j),(80.04316000162794-1033.9058458935942j),(62.48600772277356-969.9377779497173j)
87340912.74275197,(1563.8386712939368-390.05598642986115j),(1682.5974337754578-982.6725731863909j),(1431.362076869412-1471.3764013007167j),(1047.493818811864-1674.440662652938j),(723.7670985454831-1674.459414014926j),(497.60046302538024-1588.0372800195537j),(347.55235655434853-1477.5851654015767j),(248.07404603579715-1367.873453052883j),(180.98151773760395-1267.0109012598928j),(134.71487182414498-1176.7301757956022j),(102.08523298167418-1096.5398945341162j),(78.58545530824571-1025.2988907071806j),(61.3363797590246-961.7880644308029j)
88007311.91041324,(1561.9057761243396-397.83390823189495j),(1672.5473402672026-990.6872320311278j),(1415.6178814185964-1472.6498594934178j),(1032.4318769219021-1668.4958979435721j),(712.0860905838445-1664.6575215993525j),(489.1528585501194-1576.9349193015291j),(341.51047274697146-1466.4120938272536j),(243.70550149326334-1357.1151084893804j),(177.76581623960396-1256.820950156495j),(132.30205866768932-1167.1268249495267j),(100.24153114730056-1087.4901958065163j),(77.15296255685482-1016.7537572797926j),(60.206592240835214-953.6964265233753j)
88678795.61219162,(1559.866654330582-405.6234071878928j),(1662.3729258007556-998.5676579011233j),(1399.907757264175-1473.7114792396214j),(1017.5250457894457-1662.426261672973j),(700.5722455605161-1654.8327881786781j),(480.8415225170452-1565.8680896960316j),(335.57080043808253-1455.3000782261495j),(239.4122416123384-1346.4264927735362j),(174.60587030538727-1246.7017491494994j),(129.93111059826322-1157.592006580574j),(98.4297734056953-1078.505581330099j),(75.74523617097324-1008.2699241782996j),(59.09629588342383-945.6623571937841j)
89355402.64238395,(1557.7204855849645-413.4228158005683j),(1652.0769521749423-1006.3113300199972j),(1384.235744376135-1474.5632983641121j),(1002.7739029007694-1656.2356557926669j),(689.2239794977938-1644.9877652822731j),(472.6645029020466-1554.8378649304357j),(329.7316670527589-1444.249320689968j),(235.19296859399378-1335.8073775869389j),(171.50069898606142-1236.6528760478818j),(127.60128623038698-1148.1252209282143j),(96.64939395390658-1069.5855291526798j),(74.36183865996682-999.8468729006889j),(58.005147729275805-937.6853525992378j)
90037172.09128252,(1555.466480975777-421.23043428955066j),(1641.6622514866865-1013.915802349673j),(1368.6057965517173-1475.2074440373403j),(988.1789324801898-1649.9279425275652j),(678.0396881683228-1635.1249366871693j),(464.61986353576833-1543.8452735841j),(323.9914235776547-1433.260000192838j),(231.04640601872487-1325.2575247187451j),(168.44933850878817-1226.6739057342477j),(125.31185748725011-1138.725968784569j),(94.89983723744373-1060.7295195329398j),(73.0023404699625-991.4840878775163j),(56.93281103114042-929.7649120694383j)
90724143.34743276,(1553.103884239721-429.04453115524393j),(1631.1317235719162-1021.3787060057459j),(1353.0217793680802-1475.646129018925j),(973.7405281189021-1643.5069424811857j),(667.0177489463914-1625.2467192686622j),(456.7056845640418-1532.8913002417594j),(318.3484444239581-1422.3322733604077j),(226.97129855869255-1314.7766864917658j),(165.45084199538158-1216.7644103803625j),(123.06210936564727-1129.393751592419j),(93.18055776349328-1051.9370349746632j),(71.66631983748901-983.1810564717254j),(55.87895513735835-921.9005380884116j)
91416356.09990972,(1550.6319729895363-436.8633437916428j),(1620.4883333469534-1028.697751567461j),(1337.4874683075293-1475.8816478683498j),(959.4589954117843-1636.9764328639478j),(656.1565225942015-1615.3554638789246j),(448.9200628744354-1521.976886630369j),(312.801127280375-1411.4662752182865j),(222.96641169014427-1304.3646061744348j),(162.5042791842069-1206.9239596541865j),(120.8513397046227-1120.1280715384717j),(91.4910199174765-1043.2075602586438j),(70.3533626458529-974.9372689772549j),(54.84325537923933-914.0917362746383j)
92113850.34061028,(1548.0500599350166-444.68507914838744j),(1609.7351080556548-1035.87073127725j),(1322.006547054814-1475.91637313117j),(945.3345545990564-1630.3401458430267j),(645.454354984901-1605.4534562516478j),(441.2611124888339-1511.102932736756j),(307.34789295763716-1400.6621199219214j),(219.03053140695522-1294.0210183808113j),(159.60873615566808-1197.1521209195826j),(118.67885895793867-1110.928431642642j),(89.83069778286526-1034.5405824721818j),(69.06306228419308-966.7522186163751j),(53.82539296060203-906.3380153606772j)
92816666.36656427,(1545.3574940950348-452.50791444297914j),(1598.8751344275888-1042.895521125691j),(1306.5826059640503-1475.7527515088254j),(931.3673432072014-1623.6017670104407j),(634.9095787623191-1595.542917929238j),(433.72696492524005-1500.2702979086625j),(301.98718522414333-1389.9199014661785j),(215.1624639345588-1283.7456494564567j),(156.76331506126914-1187.4484594289197j),(116.54398997026453-1101.7943358432685j),(88.19907496420132-1025.935591036169j),(67.79501950910429-958.6254015354757j),(52.8250548494662-898.6388871726417j)
93524844.78226222,(1542.5536619985426-460.3299979230659j),(1587.9115557538596-1049.7700828170816j),(1291.2191406955421-1475.3933000201873j),(917.5574186843428-1616.764933966367j),(624.5205149393836-1585.6260072110256j),(426.3157695277476-1489.4798019354039j),(296.71747063404297-1379.2396943764631j),(211.3610354454674-1273.5382178532661j),(153.967133856082-1177.8125385080075j),(114.44606775700238-1092.7252890781845j),(86.59564441333873-1017.3920777303048j),(66.54884230890798-950.5563168000767j),(51.8419336717254-890.9938666083891j)
94238426.50200117,(1539.6379888725312-468.149449679042j),(1576.8475688839553-1056.4924656130488j),(1275.9195510172522-1474.8406021623553j),(903.904761027387-1609.8332350155624j),(614.2854744356841-1575.7048201195148j),(419.02569376818434-1478.732226111184j),(291.53723834802804-1368.6215543811886j),(207.62509177579383-1263.3984344916098j),(151.21932603471112-1168.2439197340138j),(112.38443928767495-1083.7207973615277j),(85.01990825871418-1008.9095367156627j),(65.32414577041578-942.5444663884373j),(50.875727606842986-883.4024716151324j)
94957452.75224896,(1536.609939814245-475.9643625075603j),(1565.6864211527459-1063.0608080492245j),(1260.6871397703555-1474.097304078211j),(890.4092753951056-1602.810207972645j),(604.2027595554587-1565.7813913826371j),(411.8549235191718-1468.0283142788383j),(286.44499994770956-1358.0655190665416j),(203.9534981431187-1253.3260031105465j),(148.51904037100343-1158.742163107387j),(110.3584632730877-1074.780367857809j),(83.47137763783886-1000.4874645560365j),(64.12055194820564-934.5893551842407j),(49.92614028559913-875.8642231670558j)
